name,team,region,rank,rankValue,op.gg
Kimchi Krusader,TEAM PEEPEEGA,Central | 3,Platinum 2,19,https://na.op.gg/summoner/userName=Kimchi Krusader
Level 5 Railgun,TEAM PEEPEEGA,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Level 5 Railgun
Echostyle,UNT Eagles Black,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=Echostyle
NightWing060,UNT Eagles Black,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=NightWing060
Just Lavender,UNT Eagles Black,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Just Lavender
DefaultK,UNT Eagles Black,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=DefaultK
lime723,UNT Eagles Black,Central | 3,Platinum 3,18,https://na.op.gg/summoner/userName=lime723
thehostilemexcan,UNT Eagles Alpha,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=thehostilemexcan
UltimateToxin,UNT Eagles Alpha,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=UltimateToxin
i hate ranked,UNT Eagles Alpha,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=i hate ranked
RipTideYT,UNT Eagles Alpha,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=RipTideYT
NonSpecific,UNT Eagles Alpha,Central | 3,Silver 1,12,https://na.op.gg/summoner/userName=NonSpecific
Z0R0ARK,UNT Eagles Alpha,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Z0R0ARK
TreyHolg,UNT Eagles Alpha,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=TreyHolg
Saeva,LSU JV,Central | 3,Diamond 1,24,https://na.op.gg/summoner/userName=Saeva
Jitoki,LSU Silver,Central | 3,Diamond 2,23,https://na.op.gg/summoner/userName=Jitoki
YourGynecologist,LSU Silver,Central | 3,Unranked,0,https://na.op.gg/summoner/userName=YourGynecologist
ına,LSU Silver,Central | 3,Platinum 2,19,https://na.op.gg/summoner/userName=ına
Zycotel,LSU Silver,Central | 3,Master,25,https://na.op.gg/summoner/userName=Zycotel
Blanket Robber,LSU Silver,Central | 3,Diamond 3,22,https://na.op.gg/summoner/userName=Blanket Robber
bauspanda,LSU Silver,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=bauspanda
asianface99,LSU JV,Central | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=asianface99
Salesian,LSU JV,Central | 3,Diamond 3,22,https://na.op.gg/summoner/userName=Salesian
Reknlt,LSU JV,Central | 3,Platinum 2,19,https://na.op.gg/summoner/userName=Reknlt
Inigo Montoyas,LSU JV,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Inigo Montoyas
Scorchér,LSU JV,Central | 3,Diamond 2,23,https://na.op.gg/summoner/userName=Scorchér
SaraSlayer,LSU JV,Central | 3,Platinum 3,18,https://na.op.gg/summoner/userName=SaraSlayer
LF Cute Asian GF,LSU JV,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=LF Cute Asian GF
fei liu,LSU JV,Central | 3,Platinum 3,18,https://na.op.gg/summoner/userName=fei liu
PoliticlyNcorekt,LSU JV,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=PoliticlyNcorekt
DarkSerenade,University of Houston Hellfire,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=DarkSerenade
ÐangÐðiÊmYêu,University of Houston Hellfire,Central | 3,Platinum 1,20,https://na.op.gg/summoner/userName=ÐangÐðiÊmYêu
BrainKayncer,University of Houston Hellfire,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=BrainKayncer
Humpedfungus,University of Houston Hellfire,Central | 3,Gold 1,16,https://na.op.gg/summoner/userName=Humpedfungus
Trailmix,University of Houston Hellfire,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Trailmix
Fawzi,University of Houston Hellfire,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Fawzi
Helioraptor,LOLUTD TEAM PIRATES N DOTA,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Helioraptor
Djoung,LOLUTD TEAM PIRATES N DOTA,Central | 3,Diamond 3,22,https://na.op.gg/summoner/userName=Djoung
Íncursio,LOLUTD TEAM PIRATES N DOTA,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=Íncursio
Give my IGN BACK,LOLUTD TEAM PIRATES N DOTA,Central | 3,Platinum 3,18,https://na.op.gg/summoner/userName=Give my IGN BACK
KingofPirates345,LOLUTD TEAM PIRATES N DOTA,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=KingofPirates345
Dota2isbeter,LOLUTD TEAM PIRATES N DOTA,Central | 3,Diamond 3,22,https://na.op.gg/summoner/userName=Dota2isbeter
Nightdare,Team NAram,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Nightdare
yfactor1337,Team NAram,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=yfactor1337
Kalvalis,Team NAram,Central | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Kalvalis
Trajomon,Team NAram,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=Trajomon
DDNation,Team NAram,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=DDNation
MrGriffin,LOLUTD PSYMOOo,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=MrGriffin
Vegetable Juice,LOLUTD PSYMOOo,Central | 3,Platinum 3,18,https://na.op.gg/summoner/userName=Vegetable Juice
PsyGuy1,LOLUTD PSYMOOo,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=PsyGuy1
onigiribih,LOLUTD PSYMOOo,Central | 3,Silver 4,9,https://na.op.gg/summoner/userName=onigiribih
m00seh,LOLUTD PSYMOOo,Central | 3,Gold 2,15,https://na.op.gg/summoner/userName=m00seh
WorldwideHandsom,LOLUTD PSYMOOo,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=WorldwideHandsom
Abelhinj,Angelo State,Central | 3,Silver 2,11,https://na.op.gg/summoner/userName=Abelhinj
orsic2,Angelo State,Central | 3,Silver 4,9,https://na.op.gg/summoner/userName=orsic2
TheRahjjMahal,Angelo State,Central | 3,Silver 1,12,https://na.op.gg/summoner/userName=TheRahjjMahal
Phantomhaze1,Angelo State,Central | 3,Silver 4,9,https://na.op.gg/summoner/userName=Phantomhaze1
Local Native,Angelo State,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=Local Native
illerongis,Angelo State,Central | 3,Bronze 4,5,https://na.op.gg/summoner/userName=illerongis
0 Kkami,AC Badger Esports,Central | 3,Gold 4,13,https://na.op.gg/summoner/userName=0 Kkami
LumaxesRex,AC Badger Esports,Central | 3,Unranked,0,https://na.op.gg/summoner/userName=LumaxesRex
Sublíme,AC Badger Esports,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Sublíme
ameliaisback,AC Badger Esports,Central | 3,Platinum 1,20,https://na.op.gg/summoner/userName=ameliaisback
Pixelated Pizza,AC Badger Esports,Central | 3,Gold 3,14,https://na.op.gg/summoner/userName=Pixelated Pizza
0 sensei,AC Badger Esports,Central | 3,Platinum 4,17,https://na.op.gg/summoner/userName=0 sensei
eazyg,Henderson State University,Central | 2,Silver 3,10,https://na.op.gg/summoner/userName=eazyg
TG JUMPER,Henderson State University,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=TG JUMPER
Subwaaay,Henderson State University,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Subwaaay
jpmoney,Henderson State University,Central | 2,Bronze 1,8,https://na.op.gg/summoner/userName=jpmoney
Bellzelut,Henderson State University,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Bellzelut
Brít,Henderson State University,Central | 2,Silver 1,12,https://na.op.gg/summoner/userName=Brít
OldManWyatt,Henderson State University,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=OldManWyatt
Holyshmit1,Henderson State University,Central | 2,Silver 3,10,https://na.op.gg/summoner/userName=Holyshmit1
ToughPuddin,Henderson State University,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=ToughPuddin
Tyrant Grim,Henderson State University,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Tyrant Grim
ChewyLight28,WUSTL Zoo,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=ChewyLight28
Forchenyt,WUSTL Zoo,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Forchenyt
fofoabubu,WUSTL Zoo,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=fofoabubu
altoknight,WUSTL Zoo,Central | 2,Master,25,https://na.op.gg/summoner/userName=altoknight
atomictiger,WUSTL Zoo,Central | 2,Diamond 4,21,https://na.op.gg/summoner/userName=atomictiger
BigotChild,WUSTL Zoo,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=BigotChild
Frostales,WUSTL Zoo,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Frostales
Killgar,Outstanding Warriors of OSU,Central | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Killgar
Evng,Piltover Pokes B Team,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Evng
No Fear Matson,Piltover Pokes B Team,Central | 2,Diamond 4,21,https://na.op.gg/summoner/userName=No Fear Matson
AIILuckNoSkill,Piltover Pokes B Team,Central | 2,Platinum 3,18,https://na.op.gg/summoner/userName=AIILuckNoSkill
Argoll,Piltover Pokes B Team,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Argoll
osu alarm,Outstanding Warriors of OSU,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=osu alarm
IAmJustinTime,Piltover Pokes B Team,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=IAmJustinTime
Tjtaylor1999,Piltover Pokes B Team,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=Tjtaylor1999
The Sloth Tamer,Piltover Pokes B Team,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=The Sloth Tamer
SoSeol,Piltover Pokes B Team,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=SoSeol
420RunningMan,Outstanding Warriors of OSU,Central | 2,Platinum 2,19,https://na.op.gg/summoner/userName=420RunningMan
sag ass,Outstanding Warriors of OSU,Central | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=sag ass
Brinticus,Outstanding Warriors of OSU,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Brinticus
BusinessTime15,Outstanding Warriors of OSU,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=BusinessTime15
spykid810,Outstanding Warriors of OSU,Central | 2,Diamond 4,21,https://na.op.gg/summoner/userName=spykid810
Lawsuit,Outstanding Warriors of OSU,Central | 2,Silver 2,11,https://na.op.gg/summoner/userName=Lawsuit
Majestic Emu,Outstanding Warriors of OSU,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Majestic Emu
Vaalhalla,Mizzou B Team - Horkin,Central | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Vaalhalla
Fleeboyswag,Mizzou B Team - Horkin,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Fleeboyswag
InfIux,Mizzou B Team - Horkin,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=InfIux
Be Great,Mizzou B Team - Falcon,Central | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Be Great
RêtardedApe,Mizzou B Team - Horkin,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=RêtardedApe
joshquest,Mizzou B Team - Falcon,Central | 2,Diamond 3,22,https://na.op.gg/summoner/userName=joshquest
Forgetting,Mizzou B Team - Horkin,Central | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Forgetting
nerms,Mizzou B Team - Horkin,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=nerms
Aunt Jamima,Mizzou B Team - Falcon,Central | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Aunt Jamima
Zoella,Mizzou B Team - Falcon,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=Zoella
iShadowHeart,Mizzou B Team - Falcon,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=iShadowHeart
Demagoguery,Mizzou B Team - Falcon,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Demagoguery
Pandiculation,Mizzou B Team - Falcon,Central | 2,Platinum 1,20,https://na.op.gg/summoner/userName=Pandiculation
MuffinFace3000,Wait We're A Team,Central | 2,Unranked,0,https://na.op.gg/summoner/userName=MuffinFace3000
czpearsall,Wait We're A Team,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=czpearsall
Halito,Wait We're A Team,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=Halito
Your Jhintleman,Wait We're A Team,Central | 2,Unranked,0,https://na.op.gg/summoner/userName=Your Jhintleman
Nobody2018,Wait We're A Team,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Nobody2018
Anobletroll,Wait We're A Team,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=Anobletroll
Prezz GG,Wait We're A Team,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=Prezz GG
TU Grubsters,Tulsa Golden Hurricane,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=TU Grubsters
Liveurlifeloudly,Tulsa Golden Hurricane,Central | 2,Platinum 1,20,https://na.op.gg/summoner/userName=Liveurlifeloudly
DaPain,Tulsa Golden Hurricane,Central | 2,Platinum 3,18,https://na.op.gg/summoner/userName=DaPain
Astima,Tulsa Golden Hurricane,Central | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Astima
TU Bubble Buddy,Tulsa Golden Hurricane,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=TU Bubble Buddy
Hali Baby,Tulsa Golden Hurricane,Central | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Hali Baby
i am chanman,MSU Bears Matt Gang,Central | 2,Diamond 2,23,https://na.op.gg/summoner/userName=i am chanman
CrispCrustacean,MSU Bears Matt Gang,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=CrispCrustacean
Bruof,MSU Bears Matt Gang,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Bruof
GreyKnight137,MSU Bears Matt Gang,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=GreyKnight137
Kaii9S,MSU Bears Matt Gang,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=Kaii9S
MooshroomStatus,MSU Bears Matt Gang,Central | 2,Silver 1,12,https://na.op.gg/summoner/userName=MooshroomStatus
Merrricka,MSU Bears Matt Gang,Central | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Merrricka
Dei Terrae,MSU Bears Matt Gang,Central | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Dei Terrae
Dudeperfect2006,OU okwahoma univewsity,Central | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Dudeperfect2006
Rito Torchic,OU okwahoma univewsity,Central | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Rito Torchic
Duknarg,OU okwahoma univewsity,Central | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Duknarg
Himana,OU okwahoma univewsity,Central | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Himana
Daimiko,OU okwahoma univewsity,Central | 2,Diamond 2,23,https://na.op.gg/summoner/userName=Daimiko
Catalyst7401,OU okwahoma univewsity,Central | 2,Platinum 1,20,https://na.op.gg/summoner/userName=Catalyst7401
FBU eSports,Fontbonne Esports CSL,Central | 2,Unranked,0,https://na.op.gg/summoner/userName=FBU eSports
huyv,Fontbonne Esports CSL,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=huyv
Corrupt007,Fontbonne Esports CSL,Central | 2,Silver 4,9,https://na.op.gg/summoner/userName=Corrupt007
scheer shooter,Fontbonne Esports CSL,Central | 2,Silver 1,12,https://na.op.gg/summoner/userName=scheer shooter
manly racer,Fontbonne Esports CSL,Central | 2,Silver 4,9,https://na.op.gg/summoner/userName=manly racer
I am DzungX,Fontbonne Esports CSL,Central | 2,Diamond 3,22,https://na.op.gg/summoner/userName=I am DzungX
JTL,ATU Gold,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=JTL
Rezzy01,ATU Gold,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=Rezzy01
tranzitlex,ATU Gold,Central | 2,Silver 4,9,https://na.op.gg/summoner/userName=tranzitlex
CadeBlade1798,ATU Gold,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=CadeBlade1798
BrØken SeØul,ATU Gold,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=BrØken SeØul
HahOneShot,ATU Gold,Central | 2,Silver 2,11,https://na.op.gg/summoner/userName=HahOneShot
Wîse,ATU Gold,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=Wîse
KidTurbo,ATU Gold,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=KidTurbo
LucarioSenpai,ATU Gold,Central | 2,Silver 1,12,https://na.op.gg/summoner/userName=LucarioSenpai
Kunai and Kama,UNL Huskers Black,Central | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Kunai and Kama
slicknick444,UNL Huskers Black,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=slicknick444
cozii,UNL Huskers Black,Central | 2,Platinum 4,17,https://na.op.gg/summoner/userName=cozii
Mastercarl7,Huskers Scarlet,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Mastercarl7
Powers515,Huskers Scarlet,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Powers515
ImDGod,UNL Huskers Black,Central | 2,Diamond 4,21,https://na.op.gg/summoner/userName=ImDGod
RithWall,UNL Huskers Black,Central | 2,Silver 1,12,https://na.op.gg/summoner/userName=RithWall
Icing,UNL Huskers Black,Central | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Icing
Insurgency,KSU Purp n Black,Central | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Insurgency
KylerG,KSU Purp n Black,Central | 1,Platinum 2,19,https://na.op.gg/summoner/userName=KylerG
ArcHeitz,KSU Purp n Black,Central | 1,Diamond 4,21,https://na.op.gg/summoner/userName=ArcHeitz
MediocreHats,KSU Purp n Black,Central | 1,Diamond 4,21,https://na.op.gg/summoner/userName=MediocreHats
Duckster,KSU Purp n Black,Central | 1,Platinum 2,19,https://na.op.gg/summoner/userName=Duckster
Tyrallion,KSU Purp n Black,Central | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Tyrallion
ÆØþðŠÞÅŒ,CC Tigers,Central | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=ÆØþðŠÞÅŒ
oaml,CC Tigers,Central | 1,Gold 1,16,https://na.op.gg/summoner/userName=oaml
Alakay,CC Tigers,Central | 1,Diamond 1,24,https://na.op.gg/summoner/userName=Alakay
pseudogurl,CC Tigers,Central | 1,Silver 3,10,https://na.op.gg/summoner/userName=pseudogurl
drainage,CC Tigers,Central | 1,Diamond 3,22,https://na.op.gg/summoner/userName=drainage
MaAaeStroOo,CC Tigers,Central | 1,Diamond 4,21,https://na.op.gg/summoner/userName=MaAaeStroOo
sit downn,CC Tigers,Central | 1,Platinum 1,20,https://na.op.gg/summoner/userName=sit downn
Sirius White,CC Tigers,Central | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Sirius White
Ezrëàl,CC Tigers,Central | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Ezrëàl
castle 500,Johnson County Cavaliers,Central | 1,Diamond 4,21,https://na.op.gg/summoner/userName=castle 500
d0x69,Johnson County Cavaliers,Central | 1,Silver 1,12,https://na.op.gg/summoner/userName=d0x69
Luav,Johnson County Cavaliers,Central | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Luav
10JJINDDA,Johnson County Cavaliers,Central | 1,Platinum 4,17,https://na.op.gg/summoner/userName=10JJINDDA
bigrig13,Johnson County Cavaliers,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=bigrig13
2witt,Johnson County Cavaliers,Central | 1,Platinum 1,20,https://na.op.gg/summoner/userName=2witt
jccc student,Johnson County Cavaliers,Central | 1,Diamond 3,22,https://na.op.gg/summoner/userName=jccc student
ÐexterouŚ,Johnson County Cavaliers,Central | 1,Diamond 2,23,https://na.op.gg/summoner/userName=ÐexterouŚ
hunter5144,Johnson County Cavaliers,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=hunter5144
Skaclooosh,DSU White,Central | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Skaclooosh
Phoenix Rook 21,DSU Blue,Central | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Phoenix Rook 21
TheComadian,DSU White,Central | 1,Diamond 4,21,https://na.op.gg/summoner/userName=TheComadian
Meilha,DSU Blue,Central | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Meilha
Bosnia,DSU Blue,Central | 1,Diamond 2,23,https://na.op.gg/summoner/userName=Bosnia
KappaKappa213,DSU Blue,Central | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=KappaKappa213
DragonSinHunter,DSU White,Central | 1,Diamond 4,21,https://na.op.gg/summoner/userName=DragonSinHunter
Big Cac,DSU Blue,Central | 1,Platinum 3,18,https://na.op.gg/summoner/userName=Big Cac
Eaglesfan365,DSU White,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=Eaglesfan365
Frogfan,DSU White,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=Frogfan
yobreaka,DSU White,Central | 1,Platinum 4,17,https://na.op.gg/summoner/userName=yobreaka
Flag Ship,DSU White,Central | 1,Gold 1,16,https://na.op.gg/summoner/userName=Flag Ship
Bru Haw,DSU White,Central | 1,Platinum 1,20,https://na.op.gg/summoner/userName=Bru Haw
